motor1_x,motor1_y,motor1_z,sound,time
0.104189,0.000683,-0.301893,-0.004365,2024-04-22T15:37:48.179976Z
-0.060526,0.000998,0.168564,-0.008152,2024-04-22T15:37:48.180176Z
-0.130570,0.000998,1.670660,-0.007521,2024-04-22T15:37:48.180377Z
0.031924,0.000998,-0.456493,-0.003419,2024-04-22T15:37:48.180576Z
0.004154,0.000683,-0.908306,-0.006889,2024-04-22T15:37:48.180776Z
0.147737,0.000683,-0.161806,-0.008152,2024-04-22T15:37:48.180976Z
0.074210,0.000367,-0.888113,-0.007836,2024-04-22T15:37:48.181176Z
-0.110693,0.000367,0.768456,-0.006889,2024-04-22T15:37:48.181376Z
0.055276,0.000367,-0.137196,-0.008152,2024-04-22T15:37:48.181576Z
-0.028029,0.000998,-0.464697,-0.008467,2024-04-22T15:37:48.181777Z
0.008256,0.000998,-0.118896,-0.003419,2024-04-22T15:37:48.181976Z
0.030031,0.000052,0.680728,-0.005943,2024-04-22T15:37:48.182176Z
-0.086714,0.000998,0.880166,-0.008467,2024-04-22T15:37:48.182376Z
-0.077249,0.001314,0.286270,-0.010045,2024-04-22T15:37:48.182576Z
0.139532,0.000998,-0.661891,-0.006889,2024-04-22T15:37:48.182776Z
-0.010360,0.000367,-0.140666,-0.004365,2024-04-22T15:37:48.182976Z
0.003207,0.001314,-0.083874,-0.007521,2024-04-22T15:37:48.183177Z
-0.071885,0.000683,-0.464697,-0.006574,2024-04-22T15:37:48.183376Z
-0.036863,0.000998,0.428275,-0.007205,2024-04-22T15:37:48.183576Z
0.027822,0.000367,-0.168116,-0.007836,2024-04-22T15:37:48.183776Z
-0.024243,0.000367,0.773820,-0.001210,2024-04-22T15:37:48.183976Z
-0.019825,0.000998,0.908567,-0.005627,2024-04-22T15:37:48.184176Z
-0.039703,0.000683,0.801906,-0.008783,2024-04-22T15:37:48.184376Z
0.002892,0.000998,-0.044435,-0.004681,2024-04-22T15:37:48.184577Z
0.047071,0.000998,-1.111495,-0.005312,2024-04-22T15:37:48.184777Z
0.108922,0.000367,-0.621821,-0.003419,2024-04-22T15:37:48.184976Z
0.031293,0.000998,-0.750234,-0.005627,2024-04-22T15:37:48.185176Z
0.029399,0.000367,-0.517702,-0.008467,2024-04-22T15:37:48.185376Z
-0.045382,0.000683,0.066321,-0.001526,2024-04-22T15:37:48.185576Z
-0.024243,0.000998,0.094406,-0.005627,2024-04-22T15:37:48.185776Z
-0.195565,0.001314,0.591108,-0.004365,2024-04-22T15:37:48.185977Z
-0.035917,0.000998,-0.026136,-0.007521,2024-04-22T15:37:48.186177Z
-0.059895,0.000998,-0.857193,-0.009414,2024-04-22T15:37:48.186376Z
0.030031,0.000998,-0.298738,-0.007205,2024-04-22T15:37:48.186576Z
-0.009729,0.000367,0.528310,-0.005312,2024-04-22T15:37:48.186776Z
0.112393,0.000998,-0.585853,-0.007205,2024-04-22T15:37:48.186976Z
-0.012884,0.000683,-0.238790,-0.005627,2024-04-22T15:37:48.187176Z
0.073894,0.000367,1.022487,-0.006258,2024-04-22T15:37:48.187376Z
0.129434,0.000052,0.068845,-0.000264,2024-04-22T15:37:48.187577Z
0.031293,0.000367,-0.355214,-0.006258,2024-04-22T15:37:48.187776Z
0.018670,0.000683,-0.291796,-0.006889,2024-04-22T15:37:48.187976Z
-0.081981,0.000367,0.607517,-0.005943,2024-04-22T15:37:48.188176Z
0.033186,0.000998,-0.214812,-0.006889,2024-04-22T15:37:48.188376Z
-0.022034,0.000998,-0.896632,-0.002472,2024-04-22T15:37:48.188576Z
0.066636,0.000052,0.013937,-0.007521,2024-04-22T15:37:48.188776Z
0.034764,0.000998,-0.320508,-0.010045,2024-04-22T15:37:48.188977Z
0.066952,0.000367,0.301102,-0.006889,2024-04-22T15:37:48.189176Z
-0.025820,0.000998,-0.226170,-0.006574,2024-04-22T15:37:48.189376Z
-0.019825,0.000683,0.000052,-0.004681,2024-04-22T15:37:48.189576Z
0.005101,0.000367,-0.151078,-0.005943,2024-04-22T15:37:48.189776Z
0.039498,0.000683,-0.301893,-0.005312,2024-04-22T15:37:48.189976Z
-0.026136,0.000683,-0.072831,-0.007836,2024-04-22T15:37:48.190176Z
-0.048221,0.000367,-0.091447,-0.006574,2024-04-22T15:37:48.190377Z
0.131012,0.000683,-0.054847,-0.006889,2024-04-22T15:37:48.190576Z
-0.065890,0.000367,0.641598,-0.007205,2024-04-22T15:37:48.190776Z
0.102926,0.000367,0.214006,-0.005943,2024-04-22T15:37:48.190976Z
-0.073778,0.000998,0.583534,-0.006889,2024-04-22T15:37:48.191176Z
-0.027398,0.000683,0.474979,-0.007521,2024-04-22T15:37:48.191376Z
-0.108800,0.000367,0.950538,0.001945,2024-04-22T15:37:48.191576Z
0.101349,0.000998,-0.841417,-0.007836,2024-04-22T15:37:48.191777Z
-0.010360,0.000052,0.136061,-0.002157,2024-04-22T15:37:48.191977Z
0.001945,0.000683,0.657376,-0.005312,2024-04-22T15:37:48.192176Z
-0.059580,0.000998,0.208326,-0.007205,2024-04-22T15:37:48.192376Z
0.043284,0.000367,-0.606992,-0.000579,2024-04-22T15:37:48.192576Z
0.008572,0.000998,-0.242892,-0.007521,2024-04-22T15:37:48.192776Z
0.037289,0.000367,0.022141,-0.003419,2024-04-22T15:37:48.192976Z
-0.133094,0.000683,-0.293374,-0.004996,2024-04-22T15:37:48.193177Z
-0.069361,0.000998,0.902256,-0.008467,2024-04-22T15:37:48.193377Z
0.224104,0.000367,-1.300171,-0.004681,2024-04-22T15:37:48.193576Z
0.009834,0.001314,-0.385503,-0.006889,2024-04-22T15:37:48.193776Z
-0.022034,0.000367,0.239567,-0.003103,2024-04-22T15:37:48.193976Z
-0.125206,0.000683,1.110845,-0.007521,2024-04-22T15:37:48.194176Z
-0.084190,0.000998,0.616353,-0.008467,2024-04-22T15:37:48.194376Z
0.048333,0.000367,0.355695,-0.010045,2024-04-22T15:37:48.194577Z
