motor1_x,motor1_y,motor1_z,sound,time
-0.001526,0.000998,-0.037179,-0.007205,2024-04-22T14:56:00.163936Z
0.007310,0.000998,-0.020772,-0.006574,2024-04-22T14:56:00.164136Z
0.013937,0.000052,-0.152971,-0.002472,2024-04-22T14:56:00.164336Z
-0.002157,0.001314,-0.063997,-0.007521,2024-04-22T14:56:00.164536Z
-0.008467,0.000683,0.041391,-0.005943,2024-04-22T14:56:00.164736Z
0.003207,0.000683,0.022141,-0.007205,2024-04-22T14:56:00.164936Z
0.010781,0.000998,-0.081666,-0.008467,2024-04-22T14:56:00.165136Z
0.006994,0.000998,-0.141297,-0.003419,2024-04-22T14:56:00.165336Z
-0.001841,0.000998,-0.073147,-0.005943,2024-04-22T14:56:00.165536Z
-0.003419,0.000683,0.081783,-0.005943,2024-04-22T14:56:00.165736Z
0.011728,0.000683,0.084939,-0.005943,2024-04-22T14:56:00.165936Z
0.003523,0.000683,-0.124575,-0.007836,2024-04-22T14:56:00.166136Z
-0.008467,0.000683,0.009519,0.002261,2024-04-22T14:56:00.166336Z
0.007941,0.000998,0.017092,-0.007205,2024-04-22T14:56:00.166536Z
0.002576,0.000998,0.133221,-0.007836,2024-04-22T14:56:00.166736Z
0.004785,0.000367,-0.076302,-0.007205,2024-04-22T14:56:00.166936Z
-0.002157,0.001314,-0.108169,-0.007836,2024-04-22T14:56:00.167136Z
0.001630,0.000998,-0.061473,-0.001210,2024-04-22T14:56:00.167336Z
-0.008467,0.000998,-0.033077,-0.007836,2024-04-22T14:56:00.167536Z
0.003207,0.000998,0.129750,-0.005943,2024-04-22T14:56:00.167736Z
0.000052,0.000367,0.106398,-0.002788,2024-04-22T14:56:00.167936Z
-0.007205,0.000683,0.029399,-0.008467,2024-04-22T14:56:00.168136Z
0.012990,0.000998,-0.137196,-0.002788,2024-04-22T14:56:00.168336Z
-0.004365,0.000998,-0.005943,-0.005943,2024-04-22T14:56:00.168536Z
-0.005943,0.000998,0.185920,-0.007205,2024-04-22T14:56:00.168736Z
0.009203,0.000367,0.161622,-0.003419,2024-04-22T14:56:00.168936Z
0.015830,0.000367,0.061587,-0.008467,2024-04-22T14:56:00.169136Z
0.002261,0.000998,-0.063997,0.001630,2024-04-22T14:56:00.169336Z
0.000998,0.000998,0.062218,-0.006574,2024-04-22T14:56:00.169536Z
-0.008467,0.000683,0.243985,-0.006258,2024-04-22T14:56:00.169736Z
-0.000264,0.000367,0.001314,-0.007521,2024-04-22T14:56:00.169936Z
0.008256,0.000367,-0.005627,-0.008467,2024-04-22T14:56:00.170136Z
-0.002788,0.001314,-0.025505,-0.002788,2024-04-22T14:56:00.170336Z
-0.007836,0.000367,0.011728,-0.005312,2024-04-22T14:56:00.170536Z
0.022773,0.000998,0.199174,-0.007836,2024-04-22T14:56:00.170736Z
-0.005312,0.000367,-0.011622,-0.010360,2024-04-22T14:56:00.170936Z
0.006679,0.000367,-0.101858,-0.008152,2024-04-22T14:56:00.171136Z
-0.002788,0.000683,-0.035286,-0.002157,2024-04-22T14:56:00.171336Z
-0.007521,0.000683,-0.034339,-0.004996,2024-04-22T14:56:00.171536Z
0.009834,0.000683,0.189076,-0.006889,2024-04-22T14:56:00.171736Z
-0.002157,0.000367,-0.026136,-0.007521,2024-04-22T14:56:00.171936Z
0.005416,0.001314,-0.046328,-0.008152,2024-04-22T14:56:00.172136Z
0.017723,0.000683,-0.194619,-0.002157,2024-04-22T14:56:00.172336Z
-0.006889,0.001314,-0.055794,-0.005943,2024-04-22T14:56:00.172536Z
-0.004681,0.000052,0.135114,-0.006574,2024-04-22T14:56:00.172736Z
-0.000264,0.000367,0.050227,-0.007836,2024-04-22T14:56:00.172936Z
0.010465,0.000998,-0.076618,-0.007836,2024-04-22T14:56:00.173136Z
0.010150,0.000998,-0.192726,-0.001526,2024-04-22T14:56:00.173336Z
-0.001210,0.001630,-0.071569,-0.006258,2024-04-22T14:56:00.173536Z
-0.000895,0.000683,0.128487,-0.006574,2024-04-22T14:56:00.173736Z
0.004785,0.000683,0.080206,-0.007521,2024-04-22T14:56:00.173936Z
0.001314,0.000683,-0.145399,-0.008783,2024-04-22T14:56:00.174136Z
-0.009098,0.000998,-0.021087,-0.001210,2024-04-22T14:56:00.174336Z
0.005101,0.000683,0.015199,-0.007521,2024-04-22T14:56:00.174536Z
0.002576,0.000998,0.153101,-0.007205,2024-04-22T14:56:00.174736Z
0.005101,0.000683,-0.087976,-0.008152,2024-04-22T14:56:00.174936Z
0.001630,0.000052,-0.121736,-0.008783,2024-04-22T14:56:00.175136Z
0.006363,0.001314,-0.080404,-0.000579,2024-04-22T14:56:00.175336Z
-0.004365,0.000683,-0.024874,-0.006258,2024-04-22T14:56:00.175536Z
0.004785,0.000367,0.139217,-0.006258,2024-04-22T14:56:00.175736Z
0.000998,0.000367,0.097877,-0.004996,2024-04-22T14:56:00.175936Z
-0.002157,0.000683,0.027190,-0.006889,2024-04-22T14:56:00.176136Z
0.011097,0.000367,-0.108169,0.000052,2024-04-22T14:56:00.176336Z
-0.004050,0.001314,0.035711,-0.005312,2024-04-22T14:56:00.176536Z
-0.006258,0.000683,0.169511,-0.005943,2024-04-22T14:56:00.176736Z
0.003207,0.000998,0.159097,-0.004996,2024-04-22T14:56:00.176936Z
0.015830,0.000683,0.105135,-0.008152,2024-04-22T14:56:00.177136Z
-0.002472,0.000683,-0.027398,0.004470,2024-04-22T14:56:00.177336Z
0.001630,0.000998,0.050858,-0.006574,2024-04-22T14:56:00.177536Z
-0.004365,0.000683,0.190654,-0.007521,2024-04-22T14:56:00.177736Z
0.007941,0.000367,-0.015408,-0.005943,2024-04-22T14:56:00.177936Z
0.005416,0.000683,-0.005943,-0.007836,2024-04-22T14:56:00.178136Z
0.000998,0.001314,-0.040018,-0.001210,2024-04-22T14:56:00.178336Z
-0.010991,0.000367,0.010465,-0.005312,2024-04-22T14:56:00.178536Z
0.023719,0.000998,0.165724,-0.006889,2024-04-22T14:56:00.178736Z
-0.005943,0.000998,-0.012253,-0.009414,2024-04-22T14:56:00.178936Z
0.007310,0.000367,-0.066521,-0.007521,2024-04-22T14:56:00.179136Z
-0.002788,0.000683,-0.015408,0.000683,2024-04-22T14:56:00.179336Z
-0.007205,0.000998,-0.030237,-0.005627,2024-04-22T14:56:00.179536Z
0.009519,0.000683,0.175822,-0.006258,2024-04-22T14:56:00.179736Z
-0.004681,0.000367,-0.006574,-0.005943,2024-04-22T14:56:00.179936Z
0.007941,0.000683,-0.042542,-0.007521,2024-04-22T14:56:00.180136Z
0.014252,0.001314,-0.222068,-0.001841,2024-04-22T14:56:00.180336Z
-0.004050,0.000683,-0.074093,-0.007836,2024-04-22T14:56:00.180536Z
-0.009729,0.000683,0.097562,-0.006889,2024-04-22T14:56:00.180736Z
0.002261,0.000367,0.014568,-0.007205,2024-04-22T14:56:00.180936Z
0.014252,0.000367,-0.098388,-0.008152,2024-04-22T14:56:00.181136Z
0.011728,0.000998,-0.170324,-0.001841,2024-04-22T14:56:00.181336Z
-0.001841,0.000998,-0.049484,-0.006889,2024-04-22T14:56:00.181536Z
-0.000895,0.000367,0.139532,-0.006258,2024-04-22T14:56:00.181736Z
0.012990,0.000367,0.080206,-0.006889,2024-04-22T14:56:00.181936Z
0.002261,0.001314,-0.074724,-0.008467,2024-04-22T14:56:00.182136Z
-0.007836,0.000998,0.013621,0.000052,2024-04-22T14:56:00.182336Z
-0.003734,0.000998,-0.004365,-0.007836,2024-04-22T14:56:00.182536Z
-0.003419,0.000998,0.158782,-0.007521,2024-04-22T14:56:00.182736Z
