motor1_x,motor1_y,motor1_z,sound,time
0.005732,0.000683,-0.138458,-0.008783,2024-04-22T15:37:00.067064Z
-0.002157,0.000367,0.109553,-0.007205,2024-04-22T15:37:00.067264Z
-0.024874,0.000367,-0.161490,-0.008152,2024-04-22T15:37:00.067464Z
0.019301,0.001314,-0.156757,-0.007836,2024-04-22T15:37:00.067664Z
-0.006574,0.000683,0.298262,-0.006889,2024-04-22T15:37:00.067864Z
0.002261,0.000367,0.022773,-0.007836,2024-04-22T15:37:00.068064Z
-0.024558,0.000367,0.034764,-0.009729,2024-04-22T15:37:00.068264Z
-0.017617,0.000998,0.054329,-0.006574,2024-04-22T15:37:00.068464Z
-0.009414,0.000998,-0.081350,-0.008152,2024-04-22T15:37:00.068664Z
0.012359,0.000998,0.072316,-0.006889,2024-04-22T15:37:00.068864Z
-0.016039,0.000367,0.042653,-0.006574,2024-04-22T15:37:00.069064Z
-0.003103,0.000683,0.001630,-0.013515,2024-04-22T15:37:00.069264Z
0.013937,0.000367,-0.030237,-0.007205,2024-04-22T15:37:00.069464Z
-0.042542,0.000367,0.046124,-0.007521,2024-04-22T15:37:00.069664Z
0.035711,0.000052,-0.020772,-0.006574,2024-04-22T15:37:00.069864Z
-0.035601,0.000683,0.065374,-0.006574,2024-04-22T15:37:00.070064Z
0.059063,0.000998,-0.420525,-0.015408,2024-04-22T15:37:00.070264Z
-0.019510,0.000998,0.083361,-0.008152,2024-04-22T15:37:00.070464Z
-0.003103,0.001314,-0.008783,-0.008467,2024-04-22T15:37:00.070664Z
-0.063366,0.000367,0.256292,-0.006889,2024-04-22T15:37:00.070864Z
0.038235,0.000683,0.231046,-0.006889,2024-04-22T15:37:00.071064Z
0.009519,0.000683,0.006679,-0.011622,2024-04-22T15:37:00.071264Z
0.031293,0.000367,0.095353,-0.007836,2024-04-22T15:37:00.071464Z
-0.075040,0.000367,-0.193357,-0.007521,2024-04-22T15:37:00.071664Z
-0.040649,0.000367,-0.187993,-0.006574,2024-04-22T15:37:00.071864Z
-0.005312,0.000998,-0.174426,-0.007205,2024-04-22T15:37:00.072064Z
