motor1_x,motor1_y,motor1_z,sound,time
0.015830,0.000683,0.132590,-0.004996,2024-04-22T15:26:50.553813Z
0.069161,0.000998,-0.223015,-0.006889,2024-04-22T15:26:50.554013Z
-0.055163,0.000367,0.058116,-0.005943,2024-04-22T15:26:50.554213Z
-0.005312,0.000367,0.133536,-0.007205,2024-04-22T15:26:50.554413Z
-0.022981,0.000683,-0.124891,-0.008467,2024-04-22T15:26:50.554613Z
-0.022034,0.000367,0.226628,-0.004681,2024-04-22T15:26:50.554813Z
0.156257,0.000683,-0.384241,-0.004996,2024-04-22T15:26:50.555013Z
-0.068730,0.000998,-0.068099,-0.008783,2024-04-22T15:26:50.555213Z
-0.021403,0.000367,0.391985,-0.007205,2024-04-22T15:26:50.555413Z
0.049911,0.000998,-0.499403,-0.008152,2024-04-22T15:26:50.555613Z
-0.068099,0.000367,0.283746,-0.006258,2024-04-22T15:26:50.555813Z
0.097562,0.000683,0.139848,-0.005627,2024-04-22T15:26:50.556013Z
-0.041280,0.000998,-0.125522,-0.007836,2024-04-22T15:26:50.556213Z
-0.004681,0.000683,0.081783,-0.007205,2024-04-22T15:26:50.556413Z
0.002892,0.001314,0.205485,-0.006574,2024-04-22T15:26:50.556613Z
0.003207,0.001314,-0.131516,-0.005312,2024-04-22T15:26:50.556813Z
0.068845,0.000367,0.182765,-0.006574,2024-04-22T15:26:50.557013Z
-0.022034,0.000998,-0.158335,-0.008467,2024-04-22T15:26:50.557213Z
-0.027713,0.000998,0.084939,-0.008783,2024-04-22T15:26:50.557413Z
0.041707,0.000683,0.131012,-0.006574,2024-04-22T15:26:50.557613Z
-0.047590,0.001314,-0.165907,-0.004681,2024-04-22T15:26:50.557813Z
-0.011307,0.000367,-0.084505,-0.005943,2024-04-22T15:26:50.558013Z
-0.003419,0.000998,-0.227116,-0.007205,2024-04-22T15:26:50.558213Z
0.020564,0.000998,-0.116372,-0.007521,2024-04-22T15:26:50.558413Z
0.000998,0.000683,0.365162,-0.005943,2024-04-22T15:26:50.558613Z
-0.014777,0.001314,0.095353,-0.003734,2024-04-22T15:26:50.558813Z
0.048965,0.000367,-0.322401,-0.006889,2024-04-22T15:26:50.559013Z
-0.029606,0.000998,0.024982,-0.007836,2024-04-22T15:26:50.559213Z
0.013621,0.001314,0.166671,-0.007836,2024-04-22T15:26:50.559413Z
0.021510,0.000683,0.170773,-0.008152,2024-04-22T15:26:50.559613Z
0.023719,0.000367,0.060325,-0.002788,2024-04-22T15:26:50.559813Z
-0.021403,0.000683,-0.223646,-0.007521,2024-04-22T15:26:50.560013Z
-0.018563,0.000367,-0.177581,-0.006574,2024-04-22T15:26:50.560213Z
0.002892,0.000998,-0.095233,-0.007836,2024-04-22T15:26:50.560413Z
0.007625,0.000367,0.183396,-0.006258,2024-04-22T15:26:50.560613Z
0.035711,0.000367,0.003523,-0.005312,2024-04-22T15:26:50.560813Z
-0.002157,0.000683,0.115233,-0.006574,2024-04-22T15:26:50.561013Z
-0.041280,0.000998,-0.016039,-0.007836,2024-04-22T15:26:50.561213Z
0.059378,0.000367,0.009203,-0.007836,2024-04-22T15:26:50.561413Z
-0.040018,0.000683,0.103873,-0.007521,2024-04-22T15:26:50.561613Z
0.020879,0.000683,0.142688,-0.004365,2024-04-22T15:26:50.561813Z
